1.416601020587262116e+00,1.037593680071166631e+02
1.323263541313266956e+00,1.039144924273122115e+02
1.321304054809398609e+00,1.037920354184916931e+02
1.347859994064112499e+00,1.038647009650285469e+02
1.380629144243856521e+00,1.038327709740386808e+02
1.344962666409822649e+00,1.039615336809971495e+02
1.342990630532367113e+00,1.037168283908438866e+02
1.380342877426117054e+00,1.038661956034572285e+02
1.460999152493130948e+00,1.038394065317751682e+02
1.296998218366506528e+00,1.038421158021577355e+02
1.345119307274087905e+00,1.037716487048528364e+02
1.318927014717462542e+00,1.039389700621462254e+02
1.306346670095092311e+00,1.039025417400903848e+02
1.359842371211243517e+00,1.038898976741744917e+02
1.324260513481159363e+00,1.038400845182382568e+02
1.278250488759114178e+00,1.037899948818005242e+02
1.369234381036594561e+00,1.037521407608032717e+02
1.320564868355635246e+00,1.037568532442695499e+02
1.353556302882014784e+00,1.038304847217622893e+02
1.331559754032741072e+00,1.038839529226141281e+02
1.238945863331458730e+00,1.038328116994680528e+02
1.399532721685460057e+00,1.038240223722901447e+02
1.380397390002224611e+00,1.039462133598969018e+02
1.323167293065722783e+00,1.038043823664823861e+02
1.316171619940867954e+00,1.039254033993885145e+02
1.361233026417608905e+00,1.038677190095703651e+02
1.418887067649137190e+00,1.039091556553336488e+02
1.359280572761867090e+00,1.039757176536592738e+02
1.313924550998133878e+00,1.038534163853741461e+02
1.438431005488258752e+00,1.038286479234575950e+02
1.353326825327721972e+00,1.036984460207972631e+02
1.325115845749572641e+00,1.039489425346174443e+02
1.417037570561649806e+00,1.038466884419729581e+02
1.311908529607634932e+00,1.038230110771064005e+02
1.341800561219109067e+00,1.037854322468049020e+02
1.313017677064032052e+00,1.038872142357648158e+02
1.366668287414238181e+00,1.038780686733974363e+02
1.291585950421792139e+00,1.037722801705502178e+02
1.371818487315521473e+00,1.037655901913800278e+02
1.349644018455220751e+00,1.038814855247344582e+02
1.430395768994446648e+00,1.037836700776437908e+02
1.391207379183389659e+00,1.037505797228838418e+02
1.387019342391791366e+00,1.038764298729307001e+02
1.297440644412943600e+00,1.038210897205879206e+02
1.337736450101481012e+00,1.037700965901596533e+02
1.312521095387166659e+00,1.039121215360655697e+02
1.392176959914527501e+00,1.039008110624932186e+02
1.332510374860398139e+00,1.038713204538203883e+02
1.353378528049201002e+00,1.038433132566652404e+02
1.386352616398038862e+00,1.038374104206586281e+02
1.327113541367148652e+00,1.038205733678118463e+02
1.300195781686011021e+00,1.038930754563674412e+02
1.316000693763326623e+00,1.037801218155791645e+02
1.388367408943518733e+00,1.038557607203249233e+02
1.276109748439469005e+00,1.038254310859007745e+02
1.335022289490882530e+00,1.038071874049161352e+02
1.315661215356011660e+00,1.039021804996189786e+02
1.363112748032023536e+00,1.039716503386151487e+02
1.366780261004468366e+00,1.038658321438500707e+02
1.332759156205626905e+00,1.039486514749848141e+02
1.309619690790116531e+00,1.038004401619198518e+02
1.305754192174200634e+00,1.037660102375512992e+02
1.358665686256995020e+00,1.037681433118920324e+02
1.337851571386611038e+00,1.039294147987098285e+02
1.357574857652889655e+00,1.038615673833750748e+02
1.320436712092076137e+00,1.039530771342825517e+02
1.375790831943062953e+00,1.038327648171816975e+02
1.337137107783118450e+00,1.036915320013828818e+02
1.396493989015903603e+00,1.038733797193288240e+02
1.359690263530062060e+00,1.037620856492863766e+02
1.347121095603534879e+00,1.038820533545140847e+02
1.325440078266085786e+00,1.037948194784502221e+02
1.368416155745880269e+00,1.038889659545820763e+02
1.386865368681909017e+00,1.038640518513328459e+02
1.359862524420530461e+00,1.038809148997139005e+02
1.248330763071319849e+00,1.038449067762835227e+02
1.379606681345599384e+00,1.039628126942197071e+02
1.321831180299595010e+00,1.038362901790542594e+02
1.307809311917594419e+00,1.038376526202179946e+02
1.310262916084899087e+00,1.038765806844563286e+02
1.340138679059609483e+00,1.037659975397597094e+02
1.339998747891644193e+00,1.039545721382637709e+02
1.361442640852855046e+00,1.038296783572504296e+02
1.427091447215155018e+00,1.038251829473493757e+02
1.313499683657826544e+00,1.038980954810366200e+02
1.325941509383407713e+00,1.038639220013206881e+02
1.309519741680157834e+00,1.039201062492990815e+02
1.323637250957301115e+00,1.039090830960463023e+02
1.295167998405334808e+00,1.038305613678419093e+02
1.328644615237980497e+00,1.038081307204755745e+02
1.323453856273235640e+00,1.037735174593097298e+02
1.344007163344726807e+00,1.038374000286409142e+02
1.282363365213341266e+00,1.038028123560211498e+02
1.380679407612805498e+00,1.038742391745850142e+02
1.326994172561170915e+00,1.038498873489888439e+02
1.432023019346855497e+00,1.037994833442871396e+02
1.301600380955667768e+00,1.038283485726560826e+02
1.345559228364431759e+00,1.038771826174813953e+02
1.315496829667602841e+00,1.039302943683844802e+02
1.405971937218754464e+00,1.038231157500477053e+02
1.363654845210467315e+00,1.038714958621384739e+02
1.361977368284265300e+00,1.039680853967106486e+02
1.372015301301145129e+00,1.038400650402146681e+02
1.372592589354113102e+00,1.039418354495313963e+02
1.324616798833268660e+00,1.038255157944972211e+02
1.325609947429143398e+00,1.037839705880787022e+02
1.354110223575404337e+00,1.038805772769192828e+02
1.320334494150486204e+00,1.038128767212862869e+02
1.320553890276537912e+00,1.039206528358467239e+02
1.377146850625709851e+00,1.037593938080153748e+02
1.314240629840023100e+00,1.038470900049463381e+02
1.335773212343244865e+00,1.037892746210488468e+02
1.371512098802100343e+00,1.037731109326951184e+02
1.308078056285073787e+00,1.039061503809769107e+02
1.266105021990288737e+00,1.038153658768747221e+02
1.309843962979867271e+00,1.038951683086093567e+02
1.331753396707530124e+00,1.038772299441238971e+02
1.276263431015823846e+00,1.038367873947193658e+02
1.347077338448387396e+00,1.038704709320027462e+02
1.317342864560337556e+00,1.038032723639339565e+02
1.322116541635991904e+00,1.039569516563684601e+02
1.403567356308648373e+00,1.038195209576741007e+02
1.377293406116369745e+00,1.037466258610853060e+02
1.332125414835862998e+00,1.037999870930734261e+02
1.354875091525900022e+00,1.038353967072078632e+02
1.384563515072392725e+00,1.038599930408554854e+02
1.390308664916283909e+00,1.038348889087312017e+02
1.312943980679335265e+00,1.037580740818911949e+02
1.374289778805394935e+00,1.039024853760063678e+02
1.344708832274920107e+00,1.038806925166405080e+02
1.315484378144802680e+00,1.039127049456015186e+02
1.366995379948844791e+00,1.038842332480561623e+02
1.351187115339574696e+00,1.039279142656046560e+02
1.313868178265708453e+00,1.037950989902750365e+02
1.330395279053979696e+00,1.039461867277596809e+02
1.325267931200172722e+00,1.037665751963469205e+02
1.386188334636946795e+00,1.038715199506082172e+02
1.323014907172209709e+00,1.037974171903737783e+02
1.376218861891791878e+00,1.038277839580219961e+02
1.399021665626612565e+00,1.039151171533236777e+02
1.312754385060340478e+00,1.037844139777359516e+02
1.380981504541262339e+00,1.038296419381087361e+02
1.349826827701755327e+00,1.038436831748903444e+02
1.302884972105844197e+00,1.038916806093554897e+02
1.354825891909779090e+00,1.038763119235511283e+02
1.314456315803721020e+00,1.039171918917216715e+02
1.364404145628798082e+00,1.038611624677665333e+02
1.302979483595980259e+00,1.038500241792781082e+02
1.325165757747650108e+00,1.039535843383505238e+02
1.331440540131493488e+00,1.037914202354266706e+02
1.329081346564807919e+00,1.039076092788157695e+02
1.318145216276977560e+00,1.038271392027576070e+02
1.347954848976064657e+00,1.037892905001563264e+02
1.291118572850478596e+00,1.038059997275550899e+02
1.313194915878930225e+00,1.039251990264930612e+02
1.403414030911473764e+00,1.038148244401093621e+02
1.357917425857908755e+00,1.038288303771158354e+02
1.281867420012745118e+00,1.037850176042726673e+02
1.337727598190856959e+00,1.038199729247406111e+02
1.442124464812283957e+00,1.038220300807752494e+02
1.427777742197846811e+00,1.037766662072156407e+02
1.315365899263225113e+00,1.038831764568889042e+02
1.457368821342066356e+00,1.038365926590038555e+02
1.313436921611622177e+00,1.039372177594602960e+02
1.307885235504300470e+00,1.039106244446323046e+02
1.369931449250271216e+00,1.037689851264516534e+02
1.321585876455229958e+00,1.039246963923047247e+02
1.339783275786620154e+00,1.038831425332535332e+02
1.324010783245090472e+00,1.039463234060447547e+02
1.356331224891620613e+00,1.038870444725329776e+02
1.296775693016289255e+00,1.038715781475252413e+02
1.316704647172135534e+00,1.037547112563064076e+02
1.242106813333043736e+00,1.038388962544270839e+02
1.319622603586986465e+00,1.037891955460952005e+02
1.362084008320910478e+00,1.039645307889400527e+02
1.339333360106652604e+00,1.037611175583768954e+02
1.405935627203742433e+00,1.039008266740742386e+02
1.316054824585735972e+00,1.039434573112111622e+02
1.354624907363795261e+00,1.038617074536977753e+02
1.336198267132062245e+00,1.037371977897254567e+02
1.357799405013972338e+00,1.038789120913853736e+02
1.298462372670819320e+00,1.037649797918689814e+02
1.354439019210768480e+00,1.037596070458269537e+02
1.336431577681249872e+00,1.038348856798166224e+02
1.315214062297800357e+00,1.038580621641901729e+02
1.318601686599998102e+00,1.038379324376043940e+02
1.350819147048746061e+00,1.038339581545545940e+02
1.335931188868534347e+00,1.037674912604651922e+02
1.302782601119960137e+00,1.038959748461756760e+02
1.434716111200577071e+00,1.038437617114896483e+02
1.310117077401031338e+00,1.038620525674577380e+02
1.361939115082770435e+00,1.038653632098525463e+02
1.400511313204545472e+00,1.038708273458293974e+02
1.275504443439034796e+00,1.037940371713822287e+02
1.326929800740797027e+00,1.037913048119349355e+02
1.284497189410281015e+00,1.038347657078583524e+02
1.345800506544623687e+00,1.037654543908720512e+02
1.280949972781550095e+00,1.038419343491397058e+02
1.309996504986436383e+00,1.039040680043545706e+02
1.338736140660341079e+00,1.037849403379409381e+02
1.390678441821315170e+00,1.038514918496194497e+02
1.371518069140211793e+00,1.038339628025715911e+02
1.315909797121610492e+00,1.038129628336267984e+02
1.289314125521083376e+00,1.037765148305811636e+02
1.389493096425759910e+00,1.038958192559971252e+02
1.318957366940397780e+00,1.039100789042217059e+02
1.361505514466865963e+00,1.038339340200651151e+02
1.314210849492677191e+00,1.038249367837837980e+02
1.312038927643994102e+00,1.039318015203004393e+02
1.353603659702665496e+00,1.038380078409633569e+02
1.366521694834933687e+00,1.038636113436144797e+02
1.308160144803738545e+00,1.039007141552968392e+02
1.359275331002337106e+00,1.039388221539172150e+02
1.355766327048887776e+00,1.038641185824213693e+02
1.302795622140869636e+00,1.038057927488863328e+02
1.415539717002628040e+00,1.039042057940023511e+02
1.304122294936666648e+00,1.038868635844653170e+02
1.320006938115929396e+00,1.039158288112598427e+02
1.322977621554261907e+00,1.039176664567933841e+02
1.313608961454853619e+00,1.037991672276715605e+02
1.333208166147400453e+00,1.039448090755875853e+02
1.344479607072115224e+00,1.038699133415520492e+02
1.354455490729029599e+00,1.039686181243453689e+02
1.316349189284295784e+00,1.038409176457413565e+02
1.338723841658429725e+00,1.039575805855110531e+02
1.444223302858414382e+00,1.038070202534020012e+02
1.326706419326136199e+00,1.038235937360597916e+02
1.315830056809820237e+00,1.039074551351665434e+02
1.324070214327140782e+00,1.038087977013256875e+02
1.322203393622774614e+00,1.037846683713999596e+02
1.365621550237013704e+00,1.038930207782877204e+02
1.347299102345629995e+00,1.038672252909585438e+02
1.294397486258177521e+00,1.038231451949233701e+02
1.398815724773133873e+00,1.038193090133129601e+02
1.362541006781247122e+00,1.038875943185970385e+02
1.364556743035123088e+00,1.038759104594869882e+02
1.398277805567424092e+00,1.038923566186224008e+02
1.347021544594610987e+00,1.039640006218101433e+02
1.382343283237270404e+00,1.038640965152881108e+02
1.323626311499110031e+00,1.038529878594202813e+02
1.297831660105327689e+00,1.038353328751984321e+02
1.312140155518925599e+00,1.038928921118357493e+02
1.451156481794145137e+00,1.038297608888412924e+02
1.342307737499963460e+00,1.037727919515640878e+02
1.331327653978715109e+00,1.038742441877603682e+02
1.294561475160776132e+00,1.037671655635068078e+02
1.358875960953262352e+00,1.037578997626421540e+02
1.327984226263425160e+00,1.039149811220746216e+02
1.330516542270354652e+00,1.038810870254402232e+02
1.389759647705469003e+00,1.038381962688503251e+02
1.306290530385223025e+00,1.037754952877362911e+02
1.310250657953632825e+00,1.038304817614809252e+02
1.336380761819979890e+00,1.037863386403064112e+02
1.319573743859737247e+00,1.038066743635155262e+02
1.310697026374683327e+00,1.039094439784600183e+02
1.308867354838685326e+00,1.037620058686103164e+02
1.344097206218676677e+00,1.038630348535272248e+02
1.339462342221620750e+00,1.037052358389090045e+02
1.304037314260387381e+00,1.038393378646896963e+02
1.366499526949860099e+00,1.039262767915172248e+02
1.297902550625908979e+00,1.038568309910580041e+02
1.316379253026107143e+00,1.037869575670410995e+02
1.371206769408547910e+00,1.037525461967448877e+02
1.411971905536119953e+00,1.038336775391262705e+02
1.318968003544767065e+00,1.039483542858301917e+02
1.344547825677150144e+00,1.038838628055617050e+02
1.359739891674324186e+00,1.038736567030747580e+02
1.319375698976917421e+00,1.038233062228202357e+02
1.341009183478245603e+00,1.037823611812561495e+02
1.329886328618320013e+00,1.038699641500163580e+02
1.313111996179620267e+00,1.039206304418915181e+02
1.388928253033497429e+00,1.038613915179276148e+02
1.310025803164278413e+00,1.039252980458231690e+02
1.391118883494600222e+00,1.037520663786243631e+02
1.343943700346490688e+00,1.037880633095422098e+02
1.355690548382548988e+00,1.037448318136566741e+02
1.360456408483078361e+00,1.038627651629300885e+02
1.381476185007060709e+00,1.038376734330702362e+02
1.318355886827264012e+00,1.038473244349636957e+02
1.385236095590498095e+00,1.038736777752251754e+02
1.301331713461292727e+00,1.038213273262608283e+02
1.380320194512977272e+00,1.038713528519008804e+02
1.367821357900682377e+00,1.038800927321438365e+02
1.364739562849114796e+00,1.038685587623005091e+02
1.299586966443009306e+00,1.038958954619167230e+02
1.332409717377052827e+00,1.038069234192025334e+02
1.380953798262646082e+00,1.038922989592994668e+02
1.337012204340058297e+00,1.039539795479310129e+02
1.370948174183270973e+00,1.038302472077959919e+02
1.312020098902978882e+00,1.038069057301920708e+02
1.309198985093623424e+00,1.038571643803398672e+02
1.342226570646993578e+00,1.037706416567474150e+02
1.328083198427428169e+00,1.037681137453780877e+02
1.330936098610830509e+00,1.039502021340508691e+02
1.387927619346961183e+00,1.038397996817203506e+02
1.338281463355449619e+00,1.039202346793161240e+02
1.379948006597922605e+00,1.039015541871894044e+02
1.384590880149029646e+00,1.038692860247583809e+02
1.323285465623236679e+00,1.038006816833025852e+02
1.385781086903971504e+00,1.038782857024811790e+02
1.346650054782796424e+00,1.037762858319370878e+02
1.313263687192239182e+00,1.038780036354245340e+02
1.319789494452532796e+00,1.037867578866807179e+02
1.315714351268631344e+00,1.039043039998180262e+02
1.319295131382220765e+00,1.039264404121338288e+02
1.308537205036615969e+00,1.039136325538268579e+02
1.345005725263231922e+00,1.038738717002522662e+02
1.251484153687339784e+00,1.038461762751351358e+02
1.365106014591010553e+00,1.039733295794710131e+02
1.301563610995364773e+00,1.038164875406116749e+02
1.343874306705460597e+00,1.037338637121370652e+02
1.347763918205361566e+00,1.038788354327261771e+02
1.322922271027487051e+00,1.039516479487276541e+02
1.292531307977179633e+00,1.038397310097923025e+02
1.322956859953802411e+00,1.038427967673752903e+02
1.383646432008994953e+00,1.037488183322027737e+02
1.355435661344629006e+00,1.038597506631096223e+02
1.325239208887994069e+00,1.038131764442101712e+02
1.325904954974649996e+00,1.038382228871564052e+02
1.311795323512369604e+00,1.039148097733222329e+02
1.377175695807304256e+00,1.039584715188198345e+02
1.305980784600242695e+00,1.039074505141281293e+02
1.354982992033489042e+00,1.038855955719009216e+02
1.427479461144378403e+00,1.038360206101563392e+02
1.337665740566877481e+00,1.039347329502250545e+02
1.333484391452194995e+00,1.038030232207257342e+02
1.315027770526790984e+00,1.038350837637130013e+02
1.313723038892354644e+00,1.037799565003853814e+02
1.363840450685355199e+00,1.038849036631018521e+02
1.298343331248895227e+00,1.038901075060373955e+02
1.327544735967185030e+00,1.038155750152234731e+02
1.325923100843788616e+00,1.037975309789502063e+02
1.362842774748586283e+00,1.038799497116172432e+02
1.334145144588523735e+00,1.037249736275956877e+02
1.356679533112317149e+00,1.039634828638195359e+02
1.320317974293748531e+00,1.038405958744180850e+02
1.377802149164920387e+00,1.038344039834794046e+02
1.383455186658912872e+00,1.038723120524275032e+02
1.282298413005157345e+00,1.038494187525857342e+02
1.314588736842612127e+00,1.037911596104573420e+02
1.249565635239125561e+00,1.038382073658386844e+02
1.398274762279271055e+00,1.038722940592264763e+02
1.317469730055040200e+00,1.039371445277207897e+02
1.269920661559019726e+00,1.038120247582915567e+02
1.316176407556891803e+00,1.039103840654962028e+02
1.321475311312781953e+00,1.037951969938297339e+02
1.332833810849268774e+00,1.038804705101988333e+02
1.314584885950288218e+00,1.037565736179556382e+02
1.362941203329004258e+00,1.037651152003275570e+02
1.322047949990364568e+00,1.039106122520197459e+02
1.351643977418175879e+00,1.037002958016981182e+02
1.315372532687078433e+00,1.039355666370628200e+02
1.443413893128894898e+00,1.038261096316309278e+02
1.356798821505532882e+00,1.038662669332314437e+02
1.348554632565813760e+00,1.038613877794639535e+02
1.318852814903276327e+00,1.039413273662795234e+02
1.311498630538972865e+00,1.038807076347057858e+02
1.393544834311341463e+00,1.038815586668478090e+02
1.352873638078483376e+00,1.038466654775183429e+02
1.379038950379558592e+00,1.039443098407506483e+02
1.381876048730444895e+00,1.039436971037018793e+02
1.289297407399605300e+00,1.038282759021431474e+02
1.308147343099189230e+00,1.037639540799827245e+02
1.328675344421694771e+00,1.038057028979729495e+02
1.310630658552368155e+00,1.039013243575108305e+02
1.368817347620541414e+00,1.038640773221958966e+02
1.357656295742810881e+00,1.038257384878653937e+02
1.280103301249470249e+00,1.037875444329272341e+02
1.371057215885671532e+00,1.038978359894430668e+02
1.312254548964868262e+00,1.038835843720537184e+02
1.314527535811856440e+00,1.039004578974554249e+02
1.316756533262295914e+00,1.039201579832931088e+02
1.327329523548599788e+00,1.038101700516541115e+02
1.333268004578965771e+00,1.037791598599426806e+02
1.415556172940447111e+00,1.037574810265672625e+02
1.331805798725776757e+00,1.037869763063873592e+02
1.361384558919921162e+00,1.038711260074871916e+02
1.375882583487729738e+00,1.037576866861350311e+02
1.389888547822269560e+00,1.038550396336274559e+02
1.340159534800416496e+00,1.038435396541719484e+02
1.315925203919427355e+00,1.039280808636595879e+02
1.295404344327035329e+00,1.038274101575855468e+02
1.382351375123591852e+00,1.038611534297627372e+02
1.335644196162604658e+00,1.037720179215936156e+02
1.330818470848191382e+00,1.038097230795509489e+02
1.306576217280839725e+00,1.038950088817611146e+02
1.306383915397337114e+00,1.038244853637198162e+02
1.322600079304083076e+00,1.038071344408171370e+02
1.310040666409031829e+00,1.039224992107170351e+02
1.397603365240468909e+00,1.038211190237699668e+02
1.321258071091776731e+00,1.039085990073870249e+02
1.298632594735637635e+00,1.038853755026921135e+02
1.313972138356283459e+00,1.037825966874143546e+02
1.279583654309659035e+00,1.037910950481155368e+02
1.305638280942045926e+00,1.038348196867871422e+02
1.328590219315755494e+00,1.038000217000636241e+02
1.358672670679997641e+00,1.038764020365956924e+02
1.351675707566746931e+00,1.036979214736327890e+02
1.345762064903996968e+00,1.037246723285171583e+02
1.319106097735371019e+00,1.037588636963458555e+02
1.355194278925793139e+00,1.038286267804012084e+02
1.363760038625420945e+00,1.038637775272314911e+02
1.333923076912693073e+00,1.038767666743237612e+02
1.304028343641678633e+00,1.038938754308553456e+02
1.359008432516413789e+00,1.038659708436520930e+02
1.363926498006584609e+00,1.039665698144203816e+02
1.324221427848212063e+00,1.038182842129174901e+02
1.303870166140617792e+00,1.037859375870454670e+02
1.367195550543844007e+00,1.037696251309774595e+02
1.364689684511668055e+00,1.038829486373005722e+02
1.370727473835675836e+00,1.039447151274674042e+02
1.322230821436457093e+00,1.039065116120851826e+02
1.382138071942081270e+00,1.038691719112445213e+02
1.337804676269636506e+00,1.037652879139730260e+02
1.377771509086488599e+00,1.038314997395002024e+02
1.333968136308549157e+00,1.037681052699636410e+02
1.311473128980612968e+00,1.038188302343281464e+02
1.305186649086105266e+00,1.038895955325523914e+02
1.309167019737812909e+00,1.038529590147844743e+02
1.386897437649103226e+00,1.038570031275735914e+02
1.355965082638377339e+00,1.038329286103562055e+02
1.361496215813208677e+00,1.038917178139881372e+02
1.373596111166269340e+00,1.038779549914994647e+02
1.338839234961277880e+00,1.036909216809050776e+02
1.327936562110429985e+00,1.038664692048537290e+02
1.361415595112167365e+00,1.038831254835865678e+02
1.330291441309357392e+00,1.039435576203429292e+02
1.347601905765782870e+00,1.038850723556050184e+02
1.298709716930642299e+00,1.038116234217113885e+02
1.368662383787610404e+00,1.038675628692010235e+02
1.313423812592014128e+00,1.039029651956685854e+02
1.319469452826679490e+00,1.039504584211950799e+02
1.321538031404466906e+00,1.038027571827245481e+02
1.439323639982397429e+00,1.038258552588067829e+02
1.391625840497214606e+00,1.039130379208580734e+02
1.317004025832394287e+00,1.038094645225143893e+02
1.364354258370330752e+00,1.038295272140808549e+02
1.375362548605477908e+00,1.038472207234291176e+02
1.323491233624321195e+00,1.039554849264221446e+02
1.347533390579996437e+00,1.039611317691483237e+02
1.379721750900732014e+00,1.038633533127964057e+02
1.342746409794162155e+00,1.039602457413627974e+02
1.312938967975698867e+00,1.038427869584637051e+02
1.329771249593730831e+00,1.038721729254121726e+02
1.325148787418098051e+00,1.039077662077934434e+02
1.349713824745594870e+00,1.038834706536580086e+02
1.339769255164535933e+00,1.037806799117458212e+02
1.383429452691930850e+00,1.038753636865590124e+02
1.241202455585419084e+00,1.038356278654247262e+02
1.383288037617468769e+00,1.038661970272621886e+02
1.323646441995831369e+00,1.037932466935439493e+02
1.375336907769704631e+00,1.038302821774744871e+02
1.382260104588536764e+00,1.037729714785611037e+02
1.343106806795487884e+00,1.037743336603412700e+02
1.359982751134501067e+00,1.039684637163088183e+02
1.322762132260552281e+00,1.037559019561206810e+02
1.339065916818378721e+00,1.038322408500062153e+02
1.398102351106491170e+00,1.037501998062710555e+02
1.297297892524233331e+00,1.038398185095938686e+02
1.325921708988631265e+00,1.038817578655705063e+02
1.268494720005806098e+00,1.038233154701558618e+02
1.312137726836665630e+00,1.038582496271986599e+02
1.352542754255411817e+00,1.038746874213717177e+02
1.401661876242084492e+00,1.038973524839983469e+02
1.329522177158771301e+00,1.037940504228406553e+02
1.317321592834035160e+00,1.037940266163801795e+02
1.302556032608630066e+00,1.038472925495323409e+02
1.345114020286291678e+00,1.038666769121002602e+02
1.350182827519580853e+00,1.038458383022273495e+02
1.328410645074851404e+00,1.038182907370467376e+02
1.315757362739364611e+00,1.038542343146700659e+02
1.337799173266825514e+00,1.039521311559798420e+02
1.345988453897417170e+00,1.038617104281438088e+02
1.327112100082423085e+00,1.039521224545923275e+02
1.302591300015116360e+00,1.039028900302612897e+02
1.310498512737727550e+00,1.039067681642778922e+02
1.366417901733981477e+00,1.038817904268262424e+02
1.300997494402103216e+00,1.038257829099173648e+02
1.327264519031988499e+00,1.038440700189431425e+02
