Latitude,Longitude,PostalCode
1.4491455177367312,103.80149286681754,733780
1.3589245712323919,103.75039717433167,650373
1.3533540093743304,103.95828571771517,520328
1.3945329783985014,103.74996427847651,681771
1.2790105859078407,103.8175630602989,091003
1.44891804241177,103.80242291224964,733781
1.3051431903143713,103.86274492520592,190465
1.3234247349793298,103.86068471005864,322002
1.4473867124555593,103.79962946411186,730778
1.4400266441236682,103.7951078078118,730862
1.421334173344037,103.83631825206663,760606
1.4072756201163492,103.91070906951082,823673
1.3927569765106234,103.87772633548082,792438
1.3756885343429193,103.8902379752571,530531
1.3456118745931347,103.70091104847889,641734
1.3496355429231193,103.85154084527143,570187
1.4417540695100617,103.80580988095937,733685
1.4248080352983952,103.85238204248063,761469
1.3504654460988534,103.712103194417,642216
1.339521667785269,103.71922349089483,610349
1.3389496916473855,103.8571389265512,310235
1.39561207396656,103.9088574690928,824109
1.3399004830089913,103.74653170652242,600281
1.3447686184234728,103.69571594726158,640817
1.3124283344653085,103.87444141556404,382114
1.361933467516136,103.95153574869573,522493
1.364114306763125,103.94236175777368,521630
1.3734302538337035,103.77392407956505,670205
1.287589086752208,103.8374174672522,162006
1.2762405200801845,103.84300611571179,081005
1.3409473946767334,103.6947970718531,640705
1.364396791828681,103.84713451324951,561315
1.366372034080238,103.94403267211558,521641
1.395993133596209,103.87802275395147,791469
1.3511473426759617,103.87358347796274,550201
1.3982085513644003,103.90656990223238,823101
1.3397861142178342,103.73533964396924,600115
1.3415598896429157,103.74493723616911,601267
1.344809776380629,103.75468694290653,651292
1.343994514954039,103.70539629224037,641682
1.3823287417084194,103.94317438431874,518711
1.3703126345716665,103.88512562939934,530610
1.3951793613974748,103.74905027772404,680792
1.349130580762772,103.88846603189019,539174
1.4200180946137797,103.83529662115936,760613
1.3207539176024496,103.74160020884416,600044
1.3807441508037372,103.75122111793137,680133
1.3611133107818065,103.95948657063148,522498
1.3499307837230268,103.95274650299423,520285
1.3487284304336409,103.9544749216049,520288
1.3052935640960182,103.86306238809141,191465
1.3500212770605646,103.95517951656002,520291
1.288486818825233,103.80797676176994,150008
1.3221983424051027,103.86798611598786,331059
1.3281953092808543,103.90354914760009,400319
1.329147621049572,103.90393909058828,400313
1.452484044538082,103.815410420546,751481
1.3792649835270163,103.75394418399857,680017
1.3544867032201415,103.95850938973257,521384
1.4537475269564348,103.81822337068509,750423
1.3183632145252926,103.7698464844517,120342
1.3895584850329905,103.88642665049632,540308
1.3543600347704041,103.8684113119325,551232
1.362210197821644,103.83494604707988,570409
1.3811526542155228,103.84331028777069,560636
1.3486774311194083,103.85097077606966,570193
1.3105722757996412,103.78764306975798,270008
1.3472535616289196,103.74280794557856,650166
1.440665108793795,103.78730955519707,730805
1.3540622990386821,103.87121692606289,550254
1.3721262153715494,103.87979354187318,530648
1.3538970946895554,103.9498623702163,520257
1.3477050497461982,103.93755557189567,520816
1.3451539735719722,103.75959889765883,656288
1.3670216606508356,103.94401163649624,523641
1.370513872870162,103.88232350227678,530623
1.3063520331837468,103.79846623323395,140111
1.4500439593446786,103.81700332594252,751357
1.352788678893433,103.94820487731377,520251
1.3877579811851564,103.76415533229552,670654
1.3372864479936528,103.92121574371585,470746
1.3057344055336055,103.85712148093685,200029
1.394406229331043,103.74930038697948,680771
1.3463145541473134,103.70936569150604,640174
1.4519486613670107,103.81482146307879,751480
1.391310682370682,103.87354891075779,793443
1.3718042771358208,103.87281265481349,550526
1.3506893634869552,103.93399153630769,520833
1.3955286656488504,103.91179035099482,820172
1.3954260907125087,103.74552589740335,680564
1.401540352251726,103.91497947472229,821666
1.3999969516871267,103.90031827799515,821210
1.3939076940463497,103.87822328720887,792430
1.3765012773239256,103.73927298771135,683487
1.3374296574715787,103.92315491506416,470715
1.304619194206374,103.91407716520334,441015
1.402284311666376,103.90210427873978,821273
1.3861972643910256,103.89750837466107,544205
1.3254138076878608,103.85896375748723,320029
1.3392601871139251,103.84706377329776,312101
1.3957265868227842,103.91445398087353,820164
1.40164000276641,103.74533042861202,680677
1.3453320434866425,103.75871322660151,659288
1.3344694040467988,103.86556424563913,350130
1.4329145741472962,103.84269755069262,762316
1.3190035077126536,103.764538827067,121312
1.3442858392733172,103.7471996514712,650299
1.2854937836607574,103.83259998011862,161019
1.2880016961363836,103.83161459252723,163016
1.3624214309129645,103.93573532804413,521605
1.381984902752524,103.74556606661778,680220
1.3782842859296676,103.88742877734721,530572
1.3996035164682918,103.90974174184716,820191
1.4035454464984434,103.75032360873031,682688
1.3747761706102537,103.8731720857152,550538
1.3917033228303586,103.88750655305078,541313
1.3706454232698808,103.94807646320211,512528
1.4555196962391463,103.81413342086242,751463
1.3401803427456482,103.6891424381683,640925
1.3054050385823714,103.76366298815616,120728
1.38202414709682,103.74031072417576,680423
1.385150035399605,103.74296823032053,681306
1.4308038725269976,103.77617239030431,730313
1.3390797934441947,103.72109226693348,610354
1.3588191155771556,103.88498842677542,530204
1.435774981923024,103.79523194580729,730899
1.3047807710582657,103.78518647708721,131012
1.4410859673375072,103.778120234541,732012
1.4419400957127178,103.7720532050704,730025
1.3628301552550184,103.74783420644272,650327
1.3595778942711412,103.95019840949351,520430
1.3684795098303286,103.87266286025495,550147
1.3333053920060274,103.94090624210249,464094
1.3682271616642636,103.94769000060333,510527
1.3575131798672189,103.84207027249926,570268
1.2818552080550194,103.82997850897635,162127
1.399294113485482,103.91572926639631,821640
1.3633103767973114,103.95689438896916,527498
1.3508167465409209,103.8505714706033,571514
1.4336623429899618,103.79669055122811,730618
1.335928295658009,103.92262774547326,470712
1.3572487385354628,103.95223031789187,523450
1.448222288710449,103.80304224097995,734782
1.4474002461193447,103.80313360812022,732782
1.4485426256681448,103.80332625598197,736782
1.4490077029315187,103.80112662381592,732780
1.4478758258374858,103.8011555677724,736780
1.4105570855986516,103.89669798188464,823322
1.349293760839068,103.75597933066024,650236
1.3864143977794272,103.90484023691285,542121
1.3730045951994434,103.954163145236,510409
1.3083275866409592,103.8621459746565,200809
1.3807865760070785,103.93756011408546,511704
1.3992415572200037,103.91512674840486,823637
1.4296538135888142,103.82709329958377,763701
1.4479994833566496,103.80256482401198,735782
1.4474004087046648,103.80275551519703,731782
1.349709457151494,103.74523233947338,652113
1.3319980381449945,103.84984985755548,310460
1.3053915068872308,103.86322218384348,190468
1.305552340568394,103.86356282086113,190010
1.3052220539620736,103.86290645081078,190467
1.3763364875434323,103.76993756178123,670126
1.3577264562527371,103.96153657422305,520366
1.4450271292486856,103.79419519616405,730751
1.3194901815578854,103.76733787176292,120373
1.3389589283962569,103.69703240349845,640649
1.3511660903755345,103.93709691041923,522842
1.3716097023253628,103.95469052065192,510419
1.3510427545691168,103.95646500310723,520319
1.3571031331513894,103.94490855901607,520401
1.4002968045638522,103.75041169500317,680656
1.3364771719788828,103.88034592089686,360016
1.4495448562786166,103.81872759230471,750355
1.3715455259362994,103.88061994228462,530643
1.3115804064504284,103.76421127970654,120426
1.3838778672139502,103.89367596966561,544272
1.4428802020584997,103.79888777790349,730728
1.3441643898634517,103.70286876090121,641670
1.3906944460841082,103.87050222326583,792401
1.3066968717231748,103.78352385251425,130020
1.39078610168954,103.87007959750706,791401
1.3657071501879898,103.94440378735041,522640
1.4154991198994775,103.84045309324385,763506
1.3753742910255273,103.8542587520262,560539
1.373342525431303,103.9622560424425,510235
1.37461179327409,103.9439092943547,510517
1.384849991572464,103.74285220343216,680306
1.3832384290611834,103.74523089868853,680344
1.4506208290315492,103.82456216753728,753588
1.3327904487290245,103.72157321166087,613175
1.3735014751980308,103.94478013306406,510520
1.3495655122918595,103.8391679947551,570302
1.3104696163736018,103.88643215678599,390042
1.3122534074723597,103.75960181552932,120504
1.3769041808351707,103.83621810360654,560179
1.3783527901314863,103.76937704503845,670113
1.3677345651502237,103.95839549855891,510103
1.322782440270171,103.86917591171662,330060
1.3528584201251599,103.9522855738763,520202
1.3701486046414642,103.89124485238322,530838
1.351103425768126,103.74609158228863,650130
1.434687078951656,103.84115354467765,760252
1.3170903322518333,103.76540165889213,120320
1.3589386517652378,103.9558287926392,521499
1.3523633493847345,103.95362118178406,524201
1.388917734686126,103.90425441726715,540139
1.326984044856654,103.8871484327566,370064
1.3382925134641097,103.74695721293219,602285
1.429747616142376,103.7760153394304,730309
1.3391092380073637,103.84468738246969,310119
1.3116597351381045,103.76176149436023,120508
1.3823448484386573,103.74091453353789,680422
1.2906598055637066,103.83260833197865,160087
1.3194195992002007,103.85689257457996,320120
1.277488642205143,103.82043093701645,090014
1.3239022816483554,103.92333675043326,461027
1.3363312352946504,103.92605796060617,470721
1.3187287541248407,103.77007125636655,120340
1.435716014348149,103.80239267436055,730633
1.3524315073917146,103.72036593416738,640447
1.2938026029533811,103.80778922809002,140048
1.3752365562017776,103.77236843119138,670226
1.3709679494885478,103.87928209128067,530637
1.3418129289314538,103.85510785124883,310215
1.2730746532062496,103.82467940512169,090107
1.4049787492559451,103.89589204185778,824256
1.4012810399926956,103.91268655664109,821616
1.392465037447477,103.87310961082747,792447
1.299116852611582,103.796583831823,140066
1.386981290863976,103.77368588450996,670467
1.3761874923015591,103.94073047057573,510638
1.3111514166119338,103.76693515176252,120460
1.441897300807821,103.77437379191348,730022
1.3282149459324368,103.85552722801087,320108
1.4090309827748504,103.89792440133238,822316
1.4324145459881963,103.83334453864059,760160
1.3708325285423308,103.96339216897888,511245
1.4464656439679269,103.82261222920853,750311
1.3474992070912588,103.7576173721212,650281
1.356414534935656,103.93139306140047,523870
1.3397497858547165,103.77256235501322,590017
1.438287729078268,103.79960487075448,730651
1.3924793625914924,103.91018097811695,820134
1.3096036633618056,103.78402347973736,271031
1.3966236718498777,103.90541456080706,822104
1.276684338137676,103.83945910882612,080005
1.3610670482607343,103.75062543194792,650360
1.33430111075205,103.91316583984897,470138
1.3759172398304333,103.74470564056287,681807
1.3666004533977794,103.85557879060826,560444
1.3909346167717382,103.7429323723567,680517
1.3992592499079608,103.9090930944595,820181
1.3923353681390318,103.741683321915,680528
1.3921073775939594,103.90988019496781,820135
1.3708432730527587,103.87115360649268,550102
1.3886222061845206,103.91004800267869,542178
1.357043050026345,103.7378714367258,653442
1.4340321574573873,103.77477997636363,730158
1.3695058919249885,103.95810512612046,510441
1.3961930218808147,103.88972181067642,541329
1.3240091180697766,103.92584813547738,461033
1.352002595389078,103.95573545241156,520303
1.3709715732647096,103.85207238365093,561591
1.3820195511764801,103.75177401446436,680002
1.3211389663711348,103.74278764361374,600038
1.4504937412870578,103.82573467193778,751588
1.3976923978622746,103.9151719694948,820648
1.419659644146692,103.83255259910814,760795
1.4343579137162406,103.77808843428724,730177
1.4505619704027635,103.8219653059948,750503
1.3402100623245055,103.85157463446414,310238
1.3658332592171933,103.95431677164422,510124
1.3585394289238928,103.83230927925094,570444
1.4424280908046654,103.79352660946574,730868
1.4446870044437976,103.80887070610413,730689
1.3448271785765393,103.85437244684007,570145
1.3067233433503225,103.7942588168951,271008
1.3076426669808898,103.8514914715149,210668
1.3426167339072879,103.85645486819547,310220
1.3932362803328455,103.74674128086971,680759
1.4438464071378407,103.78919205466782,730871
1.3369101298817334,103.85804934660152,313010
1.375438714162758,103.74609731060245,680808
1.3257374283288965,103.887054329602,370061
1.3560173651747658,103.84566808593152,570292
1.4298154048671554,103.82946721577271,760702
1.382746108800892,103.74244614315188,680415
1.3453246935384828,103.69159437369561,640846
1.3548517766321533,103.88847247121083,530111
1.3190456355045743,103.94562449692326,460159
1.3827075129699153,103.94468374693213,519709
1.3391674438180603,103.8483867545334,310098
1.3562025072366197,103.74967455626904,650532
1.3891193332272518,103.74209791948616,680505
1.3365205391486956,103.72077253311511,610358
1.4425590743572776,103.77240552881871,730030
1.3261502602866917,103.90052750025956,400348
1.2802913455666531,103.81333235895934,101102
1.3706947871704478,103.96179701628144,510222
1.3932563522044954,103.87860682099118,791440
1.3713885507724288,103.85595334673218,560575
1.3534229424051594,103.95752818808221,520311
1.4300853501068214,103.77464377947986,730306
1.3742056659657034,103.88684082507037,530684
1.357712366917848,103.84598904198181,570229
1.3329632598134398,103.92925560005045,460513
1.3170165514758712,103.77005517884018,120346
1.3370306032508812,103.92328461346892,470714
1.447358416197041,103.81499368093851,750335
1.3348899140993373,103.91338618645109,470140
1.3184703656508772,103.76541946385298,120315
1.3507717689763838,103.75522962714157,651241
1.4535076335342638,103.820400895278,751510
1.400064769875702,103.91785153708585,822664
1.3671607201695686,103.85865852042039,560456
1.375044254040574,103.9582951454834,510476
1.3557477299598146,103.94659216376998,520238
1.3343101774610466,103.73963664415488,600132
1.3960829938346442,103.89042205220159,541331
1.3293467524867937,103.93109016611741,460412
1.4341729930314435,103.79077239815143,731516
1.340579374631756,103.6871706632424,640918
1.3562067886980858,103.93753484122394,520702
1.366558301657727,103.84162408286187,560215
1.3773118954121122,103.89322037167689,530437
1.3279622631746728,103.85712161672271,320060
1.3630538092159592,103.85684600253609,560473
1.3238044251153493,103.86683988579439,331047
1.330175504155107,103.9253182956872,460547
1.3449584527984546,103.72002571864995,643517
1.43812644138706,103.77870047903988,730130
1.4345726393227158,103.8317969192027,760123
1.386156251825562,103.76319104895714,677641
1.3879165476824424,103.90828251259683,541157
1.3040946921427978,103.91424439522515,441016
1.39353314493069,103.74193430535686,680548
1.3507952012547766,103.7546380945916,650241
1.3251324029309344,103.88561075390807,370049
1.3232676702952608,103.86794788538501,330058
1.3445782013550365,103.75903023008745,655289
1.3530443090182274,103.95582590671819,520306
1.352284559577297,103.96281688992477,521351
1.3353744150909814,103.72347557716381,611117
1.3484226453171526,103.75757923217395,650273
1.43972694579278,103.77538295820405,730005
1.4043097168417726,103.90741263718576,821604
1.3133196930354105,103.76451719280924,120448
1.3774169550036153,103.7753916289155,670273
1.349701076734241,103.93854537376987,520910
1.3912512954362042,103.89080911777016,542320
1.3268372172066263,103.93392071267462,460217
1.364660176290091,103.94201725953437,522629
1.398600512264263,103.74859930203924,680643
1.3175165250645435,103.90176575225551,400846
1.420970054294889,103.83744680125211,760642
1.3814182225620806,103.76273937058855,670602
1.2957439089694716,103.81036384052165,141086
1.3628083257553905,103.89104659241747,530016
1.444489684658703,103.79264307484416,730880
1.3632625987213693,103.95161745671066,522495
1.3746568365490726,103.76876381669268,670136
1.319976747380196,103.88443931603292,380110
1.3623231522683377,103.7522171527901,650383
1.3751983642031065,103.83938741063727,560157
1.3806148733419752,103.88806772030429,530565
1.3764433739297277,103.89481466541221,530417
1.376605079617032,103.74008127072337,683488
1.427874760420559,103.85275233217644,763477
1.34197451078903,103.95200251518445,520254
1.375483475783628,103.88127823873772,530930
1.3779428704803582,103.87813139152205,531962
1.3843278561313337,103.74291713569957,680305
1.3588289303453505,103.95813608582009,521497
1.3461231148702695,103.93903968743541,520931
1.3254834850999715,103.93117516189068,460208
1.4278536531853656,103.83793835150145,760926
1.300762067572942,103.79941633478514,142091
1.3448205007851417,103.75410529295598,652292
1.353272606528079,103.93506749527913,520853
1.314669258606649,103.770579164078,121353
1.3545053684508122,103.86707443280993,550307
1.3514282595236564,103.8375043987358,570313
1.311662433810284,103.85203367684441,211014
1.4079651260548398,103.89735870838204,822314
1.4054218447322857,103.9069068797897,823305
1.3509640526579076,103.93680651140217,523842
1.296328448975351,103.80444711032442,141057
1.3470415476040472,103.85640556308432,570160
1.4029444732256464,103.90773371820832,824601
1.3838019398043813,103.76307550046113,670537
1.3653537367917317,103.75251862674273,650390
1.2927403837605798,103.80280666840356,140158
1.3452792818667787,103.69199942586415,640847
1.376705846107273,103.8824972364012,530925
1.3583705778885176,103.8460913553079,570234
1.325423654936747,103.9335591343087,462219
1.3323904200590508,103.91412907060149,470632
1.3812395333979341,103.73999295597396,680428
1.3587712896024335,103.84429412655221,570284
1.3296546151999487,103.88718359992825,370030
1.4435582539456648,103.7720153922424,730033
1.3842409711468175,103.8965716757506,541268
1.3066568317673117,103.76086362912645,120703
1.3818688796686716,103.94397917290989,518687
1.315856632597521,103.84845165014985,210040
1.3936146520379888,103.89147547614964,540325
1.2868755802431802,103.82888375102925,163009
1.4500734331833434,103.82076298417432,752350
1.3797325770772173,103.75912516108382,681161
1.3335881773831029,103.87034603554723,342105
1.3536100864856593,103.7044212107069,644276
1.384087743092069,103.90171355702438,540113
1.3372345427914234,103.70109358339447,640658
1.3755494569632514,103.74050459925114,681489
1.3831968271033857,103.73978950422546,680441
1.2773054318261265,103.82995555138577,160144
1.3504312004070937,103.71088581484695,642218
1.3453731491813292,103.75825983329567,655288
1.2738835419441934,103.83900332854162,080019
1.3446432458532784,103.70218664135929,641674
1.340918061809692,103.70050256428264,640617
1.4288415524091638,103.84082907958074,760322
1.2833518397163943,103.8167748935326,150164
1.2773884111762508,103.83046076948676,160145
1.369861825013228,103.8592778105687,560564
1.3222928014753974,103.93825171746676,462034
1.4283594620060074,103.8470373233197,760396
1.31250122978548,103.76086727879655,120506
1.359961208442584,103.93886561154281,523523
1.2886135564074466,103.8087947287152,150036
1.351073290713973,103.94500385688997,521157
1.2884895702545165,103.81316891983238,150052
1.3267394185487327,103.90299353381765,400333
1.3325966578326545,103.9226808758321,460556
1.4354587647814259,103.8014128873869,730631
1.3787545476477583,103.75316344577412,680020
1.3898832116124518,103.89403409116335,543217
1.350894782409055,103.95241236087983,520206
1.437314181055691,103.79020172002947,730892
1.3639287723014406,103.95906865168402,510140
1.3801681041709049,103.84042293482564,560629
1.3453512970378338,103.9555702640042,520144
1.3846253327970819,103.90334298675121,540119
1.3907518197979005,103.893296328582,541216
1.3367612783765634,103.74296630937545,600202
1.3929672233230876,103.87832471222619,790440
1.3489086885732393,103.87671567607292,531008
1.3960733180729736,103.8782655679784,790469
1.4436608003612517,103.79877372035169,730733
1.378053879975573,103.88410246376291,530913
1.2850844646411999,103.83049362508957,160037
1.3981540066974578,103.90862676074788,820175
1.331483874683464,103.93246591348218,460503
1.377035449348199,103.74236586132749,681297
1.43130915371029,103.79799529191982,731573
1.37571547950746,103.90067527333063,530475
1.3475515395599165,103.75578305576019,651230
1.3659708467730054,103.95873855988307,510191
1.374180983666873,103.77439809347378,671217
1.3460334160915464,103.94098969827434,520926
1.3829348254601594,103.8938091735702,544275
1.369772432609752,103.96163237874792,510220
1.4396693777498561,103.79076149946141,730832
1.3741841402780428,103.89392744653772,530423
1.3436039659529682,103.69756395569466,640718
1.4006022271020098,103.91107341096522,820622
1.3594587452392983,103.94696569179773,520415
1.4312834965716137,103.78134841879647,730340
1.3428375798273668,103.71421016551734,642196
1.3794487714092825,103.74754843833064,680239
1.3733602870550277,103.87636140065601,550505
1.3952740944689608,103.74953443412346,681792
1.3955136484058377,103.74912394785115,682792
1.374181193023464,103.93705935310432,510775
1.3190436634999676,103.76561910150745,121311
1.3747318752702284,103.94775664929455,511586
1.3676161513179677,103.84421461745903,560203
1.3929928818086734,103.89301445100163,541323
1.3973313011684387,103.90010194029576,543295
1.3377561371018079,103.85670514146173,310008
1.3562771737536516,103.8709522689671,550227
1.432792722334783,103.8340283144656,760159
1.4376355110077021,103.79648078769542,730603
1.3229763101048695,103.94146696913806,463057
1.3314236265482464,103.8874103017751,370019
1.3908803286226292,103.90786830486276,540162
1.3712782742044627,103.86930507789297,552157
1.3795933273450236,103.7738546001393,670254
1.3849893877926354,103.76204560438006,671615
1.452537567027558,103.81578903293224,750479
1.2901521909530564,103.8285416649798,161057
1.4510656085736047,103.82138416255539,751502
1.3737700280762588,103.96061744419187,510484
1.3794643326957832,103.75567153998497,680012
1.3480574372333418,103.94712933295133,521105
1.325468011165305,103.88807742429941,370068
1.431268582101696,103.83182934735107,760147
1.3780837715050787,103.76681486112241,670107
1.342051456609024,103.70331224904972,642668
1.3794392943681377,103.90386990082274,530477
1.3450767621527597,103.7118504258787,640190
1.3711869795444622,103.88414867741808,530677
1.3086164787239651,103.79677977545123,272003
1.390538727293892,103.89942639081687,540236
1.4332308941075833,103.79332767433897,731524
1.4379341918406556,103.7997356450627,730652
1.3623296337271418,103.8900495560377,531373
1.3958890068072871,103.87757540313261,792469
1.3595260708466643,103.95608475261467,523499
1.4309163777148852,103.82765111129724,760101
1.400739587598424,103.91171754198982,822624
1.3653466971009791,103.85415182588044,560419
1.3218104787820792,103.93642265073434,463010
1.3472395550366865,103.94163749551538,520937
1.3285060250877063,103.90926090275468,470102
1.3037359210410704,103.78244378946776,130003
1.3036150905505508,103.86443650045868,190001
1.3437931659519429,103.9511603785298,520116
1.3214612596238833,103.73979318478035,600064
1.3806962452741582,103.94407656770223,519217
1.3435937624146836,103.95354114292077,520248
1.330468352384749,103.85571103978232,310241
1.372597806475592,103.85487821153876,560528
